Step T Etot SunX SunY SunZ JupiterX JupiterY JupiterZ SaturnX SaturnY SaturnZ UranusX UranusY UranusZ NeptuneX NeptuneY NeptuneZ 67P/C-GX 67P/C-GY 67P/C-GZ 
470 9400 -6.396765313330978e+22 0.0005079759218277768 0.005350518285806286 -7.531090573726006e-05 2.1896692108081006 -4.654059505893283 -0.030091017720043425 -6.770227199384768 -7.179126079388873 0.39447547613507183 20.010244731456886 -1.8787009664957106 -0.2671598099810801 -24.237935850705668 17.86129868419801 0.18924916683710047 1.18150521312393 -5.267857785492962 -1.7525863311497323 
480 9600 -6.396799260298782e+22 -0.0008701171589346378 0.004680251108690093 -4.1014996000237015e-05 3.420499007025267 -3.748890810869496 -0.0613952998458506 -5.978750703768891 -7.902780128663977 0.3757871948994239 20.063271235711316 -1.1310166277620126 -0.2650606542689949 -24.608798710779073 17.35609803263263 0.208176977209036 2.16100680341712 -4.550552771409907 -1.9048315796122586 
490 9800 -6.396831351214673e+22 -0.0019749550419684387 0.0036624581725416064 -1.0693473445291713e-05 4.344091009256098 -2.5079835028271065 -0.08718386703975291 -5.11474700391476 -8.530623490017307 0.35254145423110167 20.08700783377698 -0.3816841653259414 -0.2625746080030027 -24.968985188211274 16.8433676529948 0.22701447751942994 2.975225842995476 -3.4892002115240133 -1.9107558204017627 
500 10000 -6.3968567794335115e+22 -0.0027115324891670693 0.0023940626164351084 1.3097472853386688e-05 4.8642435563543 -1.0347963087056913 -0.10487618132809706 -4.189367578706371 -9.056137372607708 0.325065963858393 20.081397511672936 0.3682028749050436 -0.2597050311117717 -25.318344958387335 16.323333823885132 0.2457535492511238 3.49831723597149 -2.094065080965863 -1.730310019984484 
510 10200 -6.3968708866608604e+22 -0.0030196310768895074 0.0010015920660803642 2.8453830307636143e-05 4.921323257785771 0.5365529890671454 -0.11258612823233147 -3.2141786860183403 -9.473995687152476 0.2937257374949131 20.046420551597553 1.1175497441120523 -0.2564557797156328 -25.656732652679135 15.796225814003385 0.26438612588085936 3.5383723872419917 -0.42414360136567997 -1.3133054587556556 
520 10400 -6.396870752481488e+22 -0.0028847176563258775 -0.0003729444060541566 3.4426466266567245e-05 4.503653150661022 2.056081781816997 -0.10943795268424472 -2.2010615158027274 -9.780057699422947 0.25891908136873876 19.982095943376944 1.8652610778125815 -0.2528312054161401 -25.9840078695383 15.262275799644545 0.28290419572831366 2.8143202692191602 1.3069773851678983 -0.6190668054232947 
530 10600 -6.396856380133778e+22 -0.002341735800505912 -0.001590732989079531 3.1183080074541686e-05 3.6514576091569295 3.377507079074218 -0.09573481789891845 -1.1621210430272835 -9.971358647329726 0.22107386785095715 19.8884819829549 2.610240864251695 -0.2488361488221781 -26.300035158474525 14.721718759312376 0.3012998047195044 1.100911816696333 2.5127798058081385 0.2767268635903714 
540 10800 -6.396830694769365e+22 -0.001469955191591794 -0.0025349430797705083 1.9970071731180573e-05 2.451440993923772 4.377926422882976 -0.07291781692055678 -0.10960195067704187 -10.046100130758877 0.18064406405566721 19.76567562672632 3.35139252734661 -0.24447593182551322 -26.60468398619346 14.174792342687153 0.31956505911159333 -1.150631413047141 2.4102475803427375 1.0165748450604954 
550 11000 -6.396798356626866e+22 -0.00038019960042892897 -0.0031248382161596236 2.884342482624783e-06 1.0233830752949296 4.972599075628057 -0.04332591505777533 0.9441902350334904 -10.003641587950213 0.13810646711157576 19.613811339948292 4.087619719563208 -0.23975635309870214 -26.897828701268615 13.621736714218267 0.33769212828630535 -2.9115934021499825 1.1414178334866691 1.2870782897822095 
560 11200 -6.396764172926472e+22 0.0008016933893624786 -0.0033223363627445457 -1.7470330961502335e-05 -0.4972125295729529 5.121817089452369 -0.009835005702051662 1.9869647907759889 -9.844493717149659 0.09395758513533435 19.43306034854386 4.817827668818076 -0.23468368685694374 -27.179348520328887 13.062794375888467 0.35567324778415055 -3.820994576044248 -0.5182538692006996 1.1665086030373613 
