T Sun_r_err Sun_v_err Jupiter_r_err Jupiter_v_err Saturn_r_err Saturn_v_err Uranus_r_err Uranus_v_err Neptune_r_err Neptune_v_err 67P/C-G_r_err 67P/C-G_v_err 
27914.761263690274 0.0013134711112243957 3.662141406752616e-05 0.00014198991440524895 4.229232733112879e-05 5.100548354761288e-06 4.0176624674095453e-07 9.137153475974697e-09 6.8244866122846735e-09 4.1244405304181626e-10 3.4974984088605402e-09 0.3217756557695605 0.8368696624168451 
27940.907380535748 0.0009727163589146 2.6671498265087026e-05 0.00010031759959104039 2.861012554455203e-05 3.3521996489716656e-06 2.8565521289977073e-07 6.446763542231654e-09 4.804115550203834e-09 1.9873775555090436e-10 2.5727897437279097e-09 0.6976797258141572 0.9450866154681825 
27965.292121260725 0.0003881149772842728 1.742230389319295e-05 6.335098677151826e-05 1.746350155279814e-05 1.9715001432803614e-06 1.8025842803943993e-07 4.0251061019985705e-09 2.8705678749609e-09 0.0 1.7049287489041698e-09 1.1109826471696913 0.8762453147232937 
27965.292121260725 0.00019974130464481312 9.061438466629273e-06 3.2731792457026434e-05 9.070709112137661e-06 1.0213674880210728e-06 9.348085488337815e-08 2.0460220618841305e-09 1.5139117160215708e-09 1.2237607421611535e-10 9.351700774940101e-10 0.5766926978653372 0.43007575620008753 
27984.749396378887 0.0001639931005850955 9.682971887058365e-06 3.408896887948454e-05 9.207736736172218e-06 1.000705195301674e-06 9.670071336102454e-08 2.1646184520871407e-09 1.5344132293562324e-09 2.0201593543116852e-10 9.40486478857092e-10 1.3875062484762088 0.5900753356603285 
27984.749396378887 6.385999165784875e-05 3.817670802552504e-06 1.3329653498561143e-05 3.6251685636561062e-06 3.92694322120468e-07 3.783245002687453e-08 7.636678306612167e-10 5.715123026925725e-10 1.223135662460741e-10 3.131930425089751e-10 0.5558134335996548 0.2205803795532224 
28000.960754926135 5.9829351068203004e-05 4.234382057948973e-06 1.4442271208892971e-05 3.857777853622627e-06 4.035330874339166e-07 4.0692228493053734e-08 8.724237821466335e-10 5.695263718491415e-10 2.0335091240060756e-10 3.6268577047452166e-10 0.5083415200923418 0.2831091429070398 
28017.369528145744 6.128017597959148e-05 5.118707692639766e-06 1.708610883190147e-05 4.488783089061885e-06 4.500875262320649e-07 4.773204697908766e-08 9.657304329397285e-10 7.636215093343042e-10 0.0 5.595353452978874e-10 0.4477722017024443 0.3547304988992962 
28034.277343859263 7.407530928879148e-05 7.0485476078632764e-06 2.303530857170202e-05 5.960089648466408e-06 5.698802758264059e-07 6.352626001736637e-08 1.4494627236766298e-09 9.374444119756223e-10 0.0 5.615833712784906e-10 0.5619837066341208 0.47203440606373404 
28052.147098493264 7.497462984197713e-05 7.811908791542608e-06 2.4875866104438285e-05 6.368059383956977e-06 5.754931540100439e-07 6.752533228681863e-08 1.4499643632073604e-09 1.0999961071246426e-09 0.0 6.761960612334006e-10 0.48209569251181494 0.5404918676298468 
28070.194569545652 8.328235180311864e-05 9.039669578303477e-06 2.803207963831837e-05 7.1192645715314624e-06 6.04851932699431e-07 7.454761977801069e-08 1.5769616636039536e-09 1.105520112376751e-09 0.0 7.41181869808117e-10 0.15629359230362055 0.7818651324136143 
28088.56422584218 6.89524697056012e-05 7.315823989122982e-06 2.1945495882333125e-05 5.564586864177296e-06 4.410373359456359e-07 5.7227250471668544e-08 1.3085968145356696e-09 7.374751137239864e-10 1.219444318781589e-10 5.690699856080695e-10 0.04319747846994334 0.25013924554759964 
28105.93092058924 0.0001836076920067156 1.8138195891990124e-05 5.354793933024305e-05 1.3431377980482024e-05 1.0004558755963585e-06 1.3661453534898948e-07 2.8540897458457202e-09 1.8031801108074466e-09 2.1060978471639268e-10 1.4273438045692145e-09 0.04176471943706347 0.2875829605749622 
28126.552565915477 0.00047792757565573256 3.974568789353032e-05 0.00011471109870883727 2.8519304588676715e-05 1.9660222251285342e-06 2.847101861510402e-07 5.881848781274892e-09 3.5923361703814594e-09 2.1192065708574907e-10 2.932425673129771e-09 0.05590085816094477 0.3105979388105036 
28150.365515498946 0.0014382269932713754 8.207841518629913e-05 0.00022986005330371604 5.676873819355334e-05 3.5648709333786863e-06 5.513013868862581e-07 1.1089890264258742e-08 7.001146756667371e-09 4.6560795503520806e-10 5.775054880411478e-09 0.09360127653539828 0.3290379953130207 
28177.44347834829 0.0016709449544544924 0.00016349909017852814 0.0004399277498865701 0.00010819223500354551 6.08580885539325e-06 1.0124356596964164e-06 1.985311395372834e-08 1.2209866546455567e-08 6.721688950263017e-10 1.0171170229168278e-08 0.13224400430554364 0.3527510632630561 
28207.880999992616 0.0017594692059817896 0.0003128060331345122 0.0007966935909833369 0.000195638275346425 9.675317940247524e-06 1.74243832967617e-06 3.337094983301853e-08 2.0026694337324624e-08 1.1031409043952631e-09 1.7327896934049695e-08 0.15435717736492718 0.38901675265171526 
28241.622014029224 0.0019396834145424813 0.000566287751962669 0.0013324085050909788 0.00032761631262225163 1.3947285446138728e-05 2.7336586024908574e-06 5.0805579607314484e-08 2.9537562592495913e-08 1.8139014377877488e-09 2.6351703903708317e-08 0.1525902152746142 0.45106167345673287 
28278.30012660289 0.0019876599662000086 0.0009466109931792576 0.0019701533974644135 0.00048627139651119257 1.737580125833882e-05 3.7185516926803593e-06 6.700582996332121e-08 3.7645743425719526e-08 2.518459796834227e-09 3.423745284189303e-08 0.12918779532879082 0.6062255006010687 
28317.00826660817 0.001593877315323179 0.0013436173956987508 0.0022522043122963843 0.0005591979526290111 1.6197485566444096e-05 3.7839628832551965e-06 6.571467675629038e-08 3.5882277400423254e-08 2.526679031523576e-09 3.305840333624084e-08 0.08336823493105386 0.26796376390455784 
28355.513341504633 0.002919296996702926 0.004667552478854644 0.005821217628104267 0.0014227907318917253 3.405404119610403e-05 8.677667548904698e-06 1.4606658128892704e-07 7.831182238712735e-08 5.75445864905098e-09 7.127510977719935e-08 0.07749400466929308 0.2241841628797534 
28400.610093939795 0.006355608659869349 0.006770049036808709 0.019117221641265298 0.004510592498798779 8.536025370129116e-05 2.3952507772308196e-05 3.885327555617736e-07 2.0674802292128425e-07 1.558552805682776e-08 1.803313145954109e-07 0.1170345058847502 0.2430902470393654 
28455.345304311537 0.012661481367144274 0.00926114831425256 0.06963912861642772 0.014981055428220995 0.00019769319435007854 6.174020113181296e-05 9.564291121691686e-07 5.140024589010174e-07 3.976200041114861e-08 4.098536804771277e-07 0.1617421797094274 0.25689388172928135 
28520.711888965012 0.02368348975734948 0.01366519174039773 0.10537029847485734 0.03156689653900015 0.0004363902831665969 0.00015268619049810248 2.238012475057741e-06 1.250975387845067e-06 9.737081763614222e-08 8.450413992510381e-07 0.20261223887045599 0.27278870012172873 
28597.917266546443 0.04159410707352481 0.020643968856906076 0.22560121915131603 0.03485474829741983 0.0009204991006360678 0.00036091895226160947 4.959172285710454e-06 2.9780803735448008e-06 2.2719847290039543e-07 1.5324842885016567e-06 0.22998804193876224 0.2917209223478297 
28688.01726539907 0.06918789641990128 0.03203922006217862 0.22633974639813528 0.045084884500373915 0.001858990272871683 0.0008085790338114566 1.0345606048365682e-05 6.838874929984524e-06 4.996462739590845e-07 2.312761956861833e-06 0.2347140348175725 0.2795055138052617 
28791.763843047418 0.12555669678197293 0.05831178206978821 0.28828522373748017 0.0727503601576241 0.004039544778894766 0.0018952467710656614 2.2701476596071966e-05 1.6696485968425644e-05 1.1567991368704182e-06 3.028177770673927e-06 0.24761080425874496 0.3971541322695085 
28912.250294222198 0.17764693411337257 0.08753055434491515 0.29262794249098223 0.10266931594944909 0.0065094407424009975 0.003077984016977697 3.5448253536046605e-05 2.852398562653274e-05 1.9020312995261081e-06 4.201909389089054e-06 0.30129306783087534 0.5004641247533953 
29042.683721239202 0.2287753177857526 0.11637366812392784 0.27398658713148 0.13306555739355064 0.008841446265036553 0.0036071266657413848 4.435910133509696e-05 3.768905374685394e-05 2.490670968994228e-06 9.49118309327307e-06 0.2725113225038801 0.5751717353740994 
29177.504497809547 0.2950564056789453 0.14442721898240501 0.2717790469120543 0.16308233005935555 0.011207630444840177 0.0026998545464189663 4.870881264512765e-05 4.171110255857935e-05 2.8382874772707213e-06 1.592870133275653e-05 0.13718385681679418 0.6724107022941577 
29313.035867250663 0.3891780769657207 0.1655247962374182 0.28145553331998413 0.1843874593268035 0.013579645623756808 0.0009918854522955154 4.60966708314695e-05 3.766428854393487e-05 2.765597963760163e-06 1.9586991928540356e-05 0.05730311421152972 0.8086051966946248 
29445.09103844555 0.42229884138927487 0.17947466804878967 0.2925561935119584 0.19340264491942957 0.017859333817958865 0.004016227637580699 3.647722047938688e-05 2.6893331819807638e-05 2.23809583112993e-06 1.8053672618354973e-05 0.0922237691827959 1.0858257286931203 
29445.09103844555 0.22483257790431505 0.09826187849791652 0.15585211376893768 0.10577648588214957 0.009549514391761502 0.0019517937734311755 1.9370440612408212e-05 1.4327282391600804e-05 1.1904504851740677e-06 9.48185140166458e-06 0.04906215454793615 0.5725448614045228 
29554.424498865665 0.13701624460408027 0.1849668813748908 0.2846157353614464 0.17954171678724382 0.007025188547727851 0.0057817125554187904 2.1567096412671668e-05 1.4081375929456489e-05 1.3457469321009503e-06 1.14126217400221e-05 0.10584023515511888 0.4550714974685775 
29664.434887521085 0.1158669556631743 0.17179073443895798 0.27229341500071313 0.2429445986086699 0.005518842540136205 0.004510605214444159 2.9942175940025907e-05 1.7440144994250038e-05 1.8838215771197898e-06 1.6113433710062923e-05 0.3130333391972889 0.36424172382589864 
29780.32870843882 0.13277983031943874 0.32758993013542276 0.25416266267692167 0.3187787487127317 0.006290874411247162 0.0033511840383418307 5.1606916690342836e-05 3.152279939478421e-05 3.264830871225911e-06 2.594456842781376e-05 2.238105564054041 1.1011334739856158 
29780.32870843882 0.02917982731970091 0.07530909312094738 0.05587589439256629 0.0733706373684311 0.0013561458614301664 0.0008782963848417984 1.1138195385656885e-05 6.4491546669358085e-06 7.090770656715917e-07 5.724638859546145e-06 0.37797776910841246 0.20677884997337692 
29874.25717235082 0.03893770319430743 0.08605653381837221 0.07081760274671045 0.08295560862597638 0.0018335050785350659 0.0005293930571551286 1.8602396183825634e-05 1.2655923733255677e-05 1.2011069205122672e-06 8.49979553561543e-06 1.2970165040077772 1.3397079372007834 
29874.25717235082 0.01610649069586142 0.03627310989911432 0.029269891324370034 0.034984036008170606 0.0007509548734973975 0.0002629666169007772 7.637278203904124e-06 4.985793723240941e-06 4.947233897370597e-07 3.5689016696089797e-06 0.47521378833904215 0.4934395738501003 
29960.16573539254 0.017071492563809843 0.032059737382860894 0.030339753373124705 0.032841794348331226 0.0007863376516821957 0.00024185307994630843 9.591867325538653e-06 7.742483494639293e-06 6.318348901410008e-07 3.6769735690889785e-06 1.1944689045040373 2.889686144307863 
29960.16573539254 0.0027123399147570993 0.005231113302714874 0.004798891093706172 0.005359874322394002 0.00012331620019812378 2.930404395212719e-05 1.5134944465274317e-06 1.134047474985463e-06 1.0025159318048636e-07 6.190716852856981e-07 0.1559376713875959 0.3727687573946366 
30021.635565021254 0.004084806855346772 0.007219582291226785 0.0072874750539094115 0.007565793641265425 0.00018201188774033563 0.00011600200839627081 2.4942504025801103e-06 2.1974630018372417e-06 1.68263145883355e-07 8.132482165186685e-07 0.47053554210971243 0.9731939845974814 
30089.02884872437 0.002381241939793582 0.003764082944624561 0.00433853795166037 0.0040580268128875005 9.98546174278301e-05 0.00013400098002711486 1.554588259567755e-06 1.5824640251522852e-06 1.0729320226001729e-07 3.3920945315919365e-07 0.5518668490255522 0.9975188782426828 
30150.013317334353 0.0014009629118716088 0.002004037162937747 0.002647409370508679 0.002213200326891232 5.4221853064948855e-05 0.00013170582078799643 9.381950305654423e-07 1.0691580370958166e-06 6.622946809721698e-08 9.272508957319017e-08 0.639486092959297 1.3137946661445612 
30150.013317334353 0.0005882504755301281 0.0008493917113913687 0.0011071124568868102 0.0009372794421945385 2.2791971371930824e-05 5.432249113690121e-05 3.958585298925986e-07 4.43057171724685e-07 2.8054247589100543e-08 4.4825771268234036e-08 0.25070491323576216 0.5085018508755643 
30196.175694444253 0.000693897140148893 0.0009248624738482998 0.0013598416503503644 0.0010410061661271063 2.4920795594989034e-05 9.990062771365435e-05 4.650399877798079e-07 5.651413361806637e-07 3.351050811409404e-08 3.7513053115854844e-08 0.5318289747106095 1.4387399945711334 
30196.175694444253 0.0002597663081877514 0.0003493575058544748 0.000506978635824141 0.00039279379571772983 9.352208479948206e-06 3.705272904917392e-05 1.7516647765359463e-07 2.0971659702211097e-07 1.2607751133782347e-08 1.2294134488200077e-08 0.1859948780413907 0.495646175231638 
30235.261502656078 0.000317745183884945 0.00039954862103393847 0.0006456001312792068 0.0004580669452194378 1.0614111485067248e-05 7.437649534610197e-05 2.1083513132219822e-07 2.6716391955250386e-07 1.5441942569828248e-08 3.831255478563661e-08 0.3777160195920623 1.5254958412391608 
30235.261502656078 0.00011047100507186551 0.00014000188582330935 0.00022362860034314287 0.00016030051478137908 3.702024646484627e-06 2.576065510007106e-05 7.377448895949433e-08 9.249759760615526e-08 5.521953792987911e-09 1.191313317458583e-08 0.12328731068495737 0.49235232357668224 
30268.042110829978 0.0001366478079317354 0.00016396337484271675 0.00028725885805153936 0.00019137804683128638 4.269931540080295e-06 6.360171927150613e-05 8.931489867221184e-08 1.1609580956990177e-07 6.7254431056025055e-09 2.630587362940594e-08 0.2323613852451412 1.6676145874025008 
30268.042110829978 4.2483902104143724e-05 5.1317369258002895e-05 8.901703188191453e-05 5.981337472482008e-05 1.3322493604214163e-06 1.9761316619590632e-05 2.8109523336225756e-08 3.605956183472246e-08 2.0437854772214992e-09 7.584057355424892e-09 0.0679717604333605 0.4877711588713463 
30294.965077023026 5.3067570235989096e-05 6.143431733322085e-05 0.00011504697537605915 7.293433902389814e-05 1.5642476659702163e-06 2.0300928843253538e-05 3.4123647084825365e-08 4.4956927179932704e-08 2.670923839314182e-09 1.3648500358501293e-08 0.11751221805560824 0.9006579614835082 
30322.936991503102 3.595858731488255e-05 3.997941903381224e-05 8.059562196658072e-05 4.845889806896273e-05 9.908378260772455e-07 8.899131425024776e-06 2.2497871115630174e-08 3.020500647726458e-08 1.74977294125105e-09 1.2165167120260211e-08 0.1073903723829443 0.5066975559634816 
30348.64406994485 4.330701111548979e-05 4.639981599185207e-05 0.00010011177130004735 5.746023569387995e-05 1.1160447726117022e-06 7.759741058126037e-06 2.635777496324772e-08 3.575402012438786e-08 2.1135020504094085e-09 1.8375761374884175e-08 0.17222573101223373 0.5882479145889016 
30375.150147862038 4.51404767433052e-05 4.684691215570502e-05 0.00010792378715276264 5.9443040037848206e-05 1.083969672191844e-06 6.235256158918342e-06 2.6595070200877748e-08 3.623234328584726e-08 2.084799843678414e-09 2.313560045811191e-08 0.2411272227943024 0.7761534479117916 
30401.676400433946 3.579449662019563e-05 3.6262266270711615e-05 8.878784693604979e-05 4.7282363013240574e-05 8.001567145026179e-07 3.993647311640975e-06 2.042150006846696e-08 2.75155000416753e-08 1.5877784491419666e-09 2.170030886342968e-08 0.6004352259049163 0.9390597555064901 
30426.791152300953 2.3479999431372246e-05 2.341617782791392e-05 6.0523810339960975e-05 3.1433138364470355e-05 4.898968399791431e-07 2.1949595587002805e-06 1.3057211212700761e-08 1.7201189907896477e-08 1.0082485778794195e-09 1.639413640160679e-08 0.9882317037839683 0.8991539491711543 
30449.68046516585 1.461369486388806e-05 1.4451581756414229e-05 3.9142251838853074e-05 1.9984884118575467e-05 2.8602499849308566e-07 1.177096700679411e-06 7.946184093852713e-09 1.0214182855756237e-08 7.144751896688417e-10 1.1398223464972662e-08 1.4875648181900865 0.7281488752304207 
30449.68046516585 5.242447154268985e-06 5.191986080620444e-06 1.4030278153038069e-05 7.172699091525987e-06 1.028870294977633e-07 4.241553421447831e-07 2.947809157694476e-09 3.733124669529973e-09 1.7861879741721043e-10 4.124538810535681e-09 0.5458100717011551 0.24707516088284778 
30466.508253595835 5.8698115766466425e-06 5.802609179621206e-06 1.6252845317800054e-05 8.23189852984284e-06 1.0962084191522503e-07 4.297327720770964e-07 3.1522787353519824e-09 3.899825928012894e-09 1.8822970581049137e-10 5.023663040728854e-09 0.6264960615416891 0.3282262287182108 
30483.60294414421 5.711357545428112e-06 5.641923834740226e-06 1.6317791468996634e-05 8.212531003573826e-06 1.0145339789051303e-07 3.748424132635055e-07 3.0212157565104718e-09 3.6049696780246117e-09 1.9723586350037544e-10 5.304070181892821e-09 0.43618584292482493 0.33869710548116083 
30500.496461562292 7.97749854061775e-06 7.891167108602398e-06 2.351209518013684e-05 1.179180490118022e-05 1.349194175797546e-07 4.696567719344533e-07 4.1188715006543056e-09 4.89339659687026e-09 3.0941149530024083e-10 8.02277111940704e-09 0.5467911380875763 0.46332387164108824 
30518.444966555813 8.918645049344595e-06 8.877777433285955e-06 2.7276308443062244e-05 1.3685886442365104e-05 1.430923172492285e-07 4.7108423398854426e-07 4.600499691743502e-09 5.1072152799721895e-09 3.2608385907125893e-10 9.761091299849415e-09 0.5743962594039246 0.5346705317289456 
30536.67160153684 9.505572380636106e-06 9.565628180099549e-06 3.0297485698698144e-05 1.527445076132521e-05 1.445895143954769e-07 4.517079324631118e-07 4.788331681004875e-09 5.106954574401156e-09 4.749494108193399e-10 1.1262052285177637e-08 0.16954796801469688 0.7914132016328241 
30554.999247418466 7.368435841323803e-06 7.543548893149639e-06 2.465578535981295e-05 1.2560063403725046e-05 1.0617761897635793e-07 3.169090876829375e-07 3.717153339849416e-09 3.5820683098460314e-09 3.6818646849293435e-10 9.53341097428996e-09 0.04605989822489904 0.25935781435756255 
30572.284213687264 1.7331935550382065e-05 1.799898801864628e-05 6.0344363304694126e-05 3.1068099860935264e-05 2.3770573076814046e-07 6.719992605146062e-07 8.661746588745321e-09 7.974509065184652e-09 6.451789619381422e-10 2.4016807034892332e-08 0.042053188246274846 0.2838866713219388 
30592.660788261528 3.748957671470447e-05 3.980421286926814e-05 0.00013759193712380716 7.212931732594493e-05 4.847889326554776e-07 1.2937498163703174e-06 1.853390763186108e-08 1.573737165488188e-08 1.5179851864160406e-09 5.659674664739939e-08 0.05273783502351703 0.30826603929061575 
30616.251697904805 7.520748674246518e-05 8.254212567330638e-05 0.000296277184321207 0.00016001972798310304 9.095142300625994e-07 2.2815096754296186e-06 3.732386910091853e-08 2.7947561759371124e-08 3.1352206607211885e-09 1.2553371570957053e-07 0.08831635714268653 0.3267538141715371 
30643.117639119504 0.00014339363154991058 0.0001651556266721569 0.0006224663436290383 0.0003531143732692138 1.6085688792631056e-06 3.778915480474306e-06 7.155856545986433e-08 4.597532722836412e-08 6.12811112458762e-09 2.699851850742889e-07 0.12761763689983482 0.34952077515621366 
30673.358937721758 0.00025768809156120995 0.00031830624923227417 0.0012866132709244372 0.0007948524381538431 2.6597240375851168e-06 5.833736776861517e-06 1.3064586526595022e-07 6.916784649168351e-08 1.1451656507938815e-08 5.639091178102514e-07 0.15201436692475156 0.38404825236470214 
30706.94416927509 0.00042534157208276704 0.0005823130133889011 0.002646756983384959 0.001942222233341775 4.005921557706879e-06 8.187679227655204e-06 2.2216095510823559e-07 9.267367212269308e-08 2.0560988683481818e-08 1.1421327780717862e-06 0.15283041386956417 0.44194138240804315 
30743.54691776722 0.0006165387392867777 0.0009867788478781039 0.005777281340765437 0.0023695959328251005 5.254895393299397e-06 1.0005437430915275e-05 3.3654503267144504e-07 1.080577880141754e-07 3.483134511339371e-08 2.2821575615013012e-06 0.13116966567787156 0.5776091229418547 
